rcid,session,vote,ccode,Country,CABB
5258,68,1,359,Moldova,MLD
5259,68,1,212,Luxembourg,LUX
5259,68,1,210,Netherlands,NTH
5259,68,1,211,Belgium,BEL
5259,68,1,983,Marshall Islands,MSI
5259,68,2,666,Israel,ISR
5259,68,1,760,Bhutan,BHU
5259,68,1,663,Jordan,JOR
5259,68,2,660,Lebanon,LEB
5259,68,1,130,Ecuador,ECU
5259,68,1,135,Peru,PER
5259,68,1,90,Guatemala,GUA
5259,68,1,571,Botswana,BOT
5259,68,1,490,Democratic Republic of the Congo,DRC
5259,68,1,93,Nicaragua,NIC
5259,68,8,626,South Sudan,SSD
5259,68,1,692,Bahrain,BAH
5259,68,1,690,Kuwait,KUW
5259,68,1,20,Canada,CAN
5259,68,1,694,Qatar,QAT
5259,68,1,160,Argentina,ARG
5259,68,1,698,Oman,OMA
5259,68,1,344,Croatia,CRO
5259,68,1,345,Serbia,YUG
5259,68,1,346,Bosnia and Herzegovina,BOS
5259,68,1,404,Guinea-Bissau,GNB
5259,68,1,403,Sao Tome and Principe,STP
5259,68,1,341,Montenegro,MNG
5259,68,1,343,Macedonia,MAC
5259,68,1,811,Cambodia,CAM
5259,68,1,812,Laos,LAO
5259,68,1,349,Slovenia,SLV
5259,68,2,816,Viet Nam,DRV
5259,68,2,678,Yemen,YEM
5259,68,1,522,Djibouti,DJI
5259,68,2,670,Saudi Arabia,SAU
5259,68,1,712,Mongolia,MON
5259,68,1,710,China,CHN
5259,68,1,260,Germany,GMY
5259,68,1,420,Gambia,GAM
5259,68,1,986,Palau,PAL
5259,68,1,58,Antigua & Barbuda,AAB
5259,68,1,55,Grenada,GRN
5259,68,8,54,Dominica,DMA
5259,68,1,57,St. Vincent and the Grenadines,SVG
5259,68,1,56,St. Lucia,SLU
5259,68,1,51,Jamaica,JAM
5259,68,1,53,Barbados,BAR
5259,68,1,52,Trinidad and Tobago,TRI
5259,68,8,411,Equatorial Guinea,EQG
5259,68,1,531,Eritrea,ERI
5259,68,1,530,Ethiopia (new),ETH
5259,68,1,371,Armenia,ARM
5259,68,1,370,Belarus,BLR
5259,68,1,373,Azerbaijan,AZE
5259,68,1,372,Georgia,GRG
5259,68,1,375,Finland,FIN
5259,68,1,820,Malaysia,MAL
5259,68,1,290,Poland,POL
5259,68,1,591,Seychelles,SEY
5259,68,1,590,Mauritius,MAS
5259,68,2,704,Uzbekistan,UZB
5259,68,1,705,Kazakhstan,KZK
5259,68,1,310,Hungary,HUN
5259,68,1,317,Slovakia,SLO
5259,68,1,316,Czech Republic,CZR
5259,68,1,702,Tajikistan,TAJ
5259,68,1,703,Kyrgyzstan,KYR
5259,68,1,115,Suriname,SUR
5259,68,1,390,Denmark,DEN
5259,68,1,110,Guyana,GUY
5259,68,1,395,Iceland,ICE
5259,68,1,771,Bangladesh,BNG
5259,68,1,80,Belize,BLZ
5259,68,1,830,Singapore,SIN
5259,68,2,790,Nepal,NEP
5259,68,1,520,Somalia,SOM
5259,68,1,368,Lithuania,LIT
5259,68,1,369,Ukraine,UKR
5259,68,1,366,Estonia,EST
5259,68,1,367,Latvia,LAT
5259,68,2,365,Russian Federation,RUS
5259,68,1,910,Papua New Guinea,PNG
5259,68,1,360,Romania,ROM
5259,68,1,580,Madagascar,MAG
5259,68,8,581,Comoros,COM
5259,68,1,305,Austria,AUS
5259,68,1,380,Sweden,SWD
5259,68,1,920,New Zealand,NEW
5259,68,1,385,Norway,NOR
5259,68,1,95,Panama,PAN
5259,68,1,696,United Arab Emirates,UAE
5259,68,1,100,Colombia,COL
5259,68,1,101,Venezuela,VEN
5259,68,1,900,Australia,AUL
5259,68,1,780,Sri Lanka,SRI
5259,68,1,781,Maldives,MAD
5259,68,1,840,Philippines,PHI
5259,68,1,31,Bahamas,BHM
5259,68,1,955,Tonga,TON
5259,68,1,640,Turkey,TUR
5259,68,1,645,Iraq,IRQ
5259,68,1,438,Guinea,GUI
5259,68,1,439,Burkina Faso,BFO
5259,68,1,436,Niger,NIR
5259,68,1,437,Cote d'Ivoire,CDI
5259,68,1,434,Benin,BEN
5259,68,1,435,Mauritania,MAA
5259,68,1,432,Mali,MLI
5259,68,1,433,Senegal,SEN
5259,68,1,517,Rwanda,RWA
5259,68,1,516,Burundi,BUI
5259,68,1,620,Libya,LIB
5259,68,1,339,Albania,ALB
5259,68,1,338,Malta,MLT
5259,68,1,625,Sudan,SUD
5259,68,1,450,Liberia,LBR
5259,68,1,451,Sierra Leone,SIE
5259,68,1,452,Ghana,GHA
5259,68,1,570,Lesotho,LES
5259,68,1,331,San Marino,SNM
5259,68,1,60,St. Kitts and Nevis,SKN
5259,68,1,541,Mozambique,MZM
5259,68,1,850,Indonesia,INS
5259,68,1,970,Nauru,NAU
5259,68,1,540,Angola,ANG
5259,68,2,731,North Korea,PRK
5259,68,2,2,United States of America,USA
5259,68,2,652,Syria,SYR
5259,68,2,651,Egypt,EGY
5259,68,1,500,Uganda,UGA
5259,68,1,402,Cape Verde,CAP
5259,68,2,630,Iran,IRN
5259,68,1,510,Tanzania,TAZ
5259,68,2,750,India,IND
5259,68,1,560,South Africa,SAF
5259,68,1,700,Afghanistan,AFG
5259,68,1,461,Togo,TOG
5259,68,1,565,Namibia,NAM
5259,68,1,701,Turkmenistan,TKM
5259,68,1,987,"Micronesia, Federated States of",FSM
5259,68,1,91,Honduras,HON
5259,68,1,165,Uruguay,URU
5259,68,1,225,Switzerland,SWZ
5259,68,1,92,El Salvador,SAL
5259,68,1,223,Liechtenstein,LIE
5259,68,1,94,Costa Rica,COS
5259,68,1,221,Monaco,MNC
5259,68,1,220,France,FRN
5259,68,1,860,East Timor,ETM
5259,68,8,935,Vanuatu,VAN
5259,68,1,947,Tuvalu,TUV
5259,68,1,501,Kenya,KEN
5259,68,1,740,Japan,JPN
5259,68,1,150,Paraguay,PAR
5259,68,1,155,Chile,CHL
5259,68,1,600,Morocco,MOR
5259,68,1,551,Zambia,ZAM
5259,68,1,553,Malawi,MAW
5259,68,2,552,Zimbabwe,ZIM
5259,68,1,235,Portugal,POR
5259,68,1,230,Spain,SPN
5259,68,1,232,Andorra,AND
5259,68,1,990,Samoa,WSM
5259,68,1,950,Fiji,FIJ
5259,68,1,42,Dominican Republic,DOM
5259,68,2,40,Cuba,CUB
5259,68,8,41,Haiti,HAI
5259,68,1,325,Italy,ITA
5259,68,2,775,Myanmar,MYA
5259,68,1,200,United Kingdom,UKG
5259,68,1,145,Bolivia,BOL
5259,68,1,205,Ireland,IRE
5259,68,2,770,Pakistan,PAK
5259,68,1,140,Brazil,BRA
5259,68,1,475,Nigeria,NIG
5259,68,1,616,Tunisia,TUN
5259,68,1,615,Algeria,ALG
5259,68,1,70,Mexico,MEX
5259,68,1,484,Congo,CON
5259,68,8,483,Chad,CHA
5259,68,8,482,Central African Republic,CEN
5259,68,8,481,Gabon,GAB
5259,68,1,946,Kiribati,KIR
5259,68,2,732,South Korea,ROK
5259,68,1,835,Brunei Darussalam,BRU
5259,68,1,940,Solomon Islands,SOL
5259,68,1,355,Bulgaria,BUL
5259,68,1,471,Cameroon,CAO
5259,68,1,352,Cyprus,CYP
5259,68,1,350,Greece,GRC
5259,68,1,800,Thailand,THI
5259,68,1,572,Swaziland,SWA
5259,68,1,359,Moldova,MLD
5260,68,1,212,Luxembourg,LUX
5260,68,1,210,Netherlands,NTH
5260,68,1,211,Belgium,BEL
5260,68,1,983,Marshall Islands,MSI
5260,68,1,666,Israel,ISR
5260,68,1,760,Bhutan,BHU
5260,68,1,663,Jordan,JOR
5260,68,1,660,Lebanon,LEB
5260,68,2,130,Ecuador,ECU
5260,68,1,135,Peru,PER
5260,68,1,90,Guatemala,GUA
5260,68,1,571,Botswana,BOT
5260,68,1,490,Democratic Republic of the Congo,DRC
5260,68,2,93,Nicaragua,NIC
5260,68,8,626,South Sudan,SSD
5260,68,1,692,Bahrain,BAH
5260,68,2,690,Kuwait,KUW
5260,68,8,20,Canada,CAN
5260,68,2,694,Qatar,QAT
5260,68,1,160,Argentina,ARG
5260,68,2,698,Oman,OMA
5260,68,1,344,Croatia,CRO
5260,68,1,345,Serbia,YUG
5260,68,1,346,Bosnia and Herzegovina,BOS
5260,68,1,404,Guinea-Bissau,GNB
5260,68,1,403,Sao Tome and Principe,STP
5260,68,1,341,Montenegro,MNG
5260,68,1,343,Macedonia,MAC
5260,68,1,811,Cambodia,CAM
5260,68,2,812,Laos,LAO
5260,68,1,349,Slovenia,SLV
5260,68,8,816,Viet Nam,DRV
5260,68,2,678,Yemen,YEM
5260,68,1,522,Djibouti,DJI
5260,68,2,670,Saudi Arabia,SAU
5260,68,1,712,Mongolia,MON
5260,68,1,710,China,CHN
5260,68,1,260,Germany,GMY
5260,68,1,420,Gambia,GAM
5260,68,1,986,Palau,PAL
5260,68,1,58,Antigua & Barbuda,AAB
5260,68,1,55,Grenada,GRN
5260,68,8,54,Dominica,DMA
5260,68,1,57,St. Vincent and the Grenadines,SVG
5260,68,1,56,St. Lucia,SLU
5260,68,1,51,Jamaica,JAM
5260,68,1,53,Barbados,BAR
5260,68,1,52,Trinidad and Tobago,TRI
5260,68,8,411,Equatorial Guinea,EQG
5260,68,2,531,Eritrea,ERI
5260,68,1,530,Ethiopia (new),ETH
5260,68,2,371,Armenia,ARM
5260,68,2,370,Belarus,BLR
5260,68,8,373,Azerbaijan,AZE
5260,68,1,372,Georgia,GRG
5260,68,1,375,Finland,FIN
5260,68,1,820,Malaysia,MAL
5260,68,1,290,Poland,POL
5260,68,1,591,Seychelles,SEY
5260,68,1,590,Mauritius,MAS
5260,68,2,704,Uzbekistan,UZB
5260,68,1,705,Kazakhstan,KZK
5260,68,1,310,Hungary,HUN
5260,68,1,317,Slovakia,SLO
5260,68,1,316,Czech Republic,CZR
5260,68,1,702,Tajikistan,TAJ
5260,68,1,703,Kyrgyzstan,KYR
5260,68,1,115,Suriname,SUR
5260,68,1,390,Denmark,DEN
5260,68,1,110,Guyana,GUY
5260,68,1,395,Iceland,ICE
5260,68,1,771,Bangladesh,BNG
5260,68,1,80,Belize,BLZ
5260,68,1,830,Singapore,SIN
5260,68,1,790,Nepal,NEP
5260,68,1,520,Somalia,SOM
5260,68,1,368,Lithuania,LIT
5260,68,1,369,Ukraine,UKR
5260,68,1,366,Estonia,EST
5260,68,1,367,Latvia,LAT
5260,68,2,365,Russian Federation,RUS
5260,68,1,910,Papua New Guinea,PNG
5260,68,1,360,Romania,ROM
5260,68,1,580,Madagascar,MAG
5260,68,8,581,Comoros,COM
5260,68,1,305,Austria,AUS
5260,68,1,380,Sweden,SWD
5260,68,1,920,New Zealand,NEW
5260,68,1,385,Norway,NOR
5260,68,1,95,Panama,PAN
5260,68,1,696,United Arab Emirates,UAE
5260,68,1,100,Colombia,COL
5260,68,2,101,Venezuela,VEN
5260,68,1,900,Australia,AUL
5260,68,2,780,Sri Lanka,SRI
5260,68,1,781,Maldives,MAD
5260,68,1,840,Philippines,PHI
5260,68,1,31,Bahamas,BHM
5260,68,1,955,Tonga,TON
5260,68,1,640,Turkey,TUR
5260,68,1,645,Iraq,IRQ
5260,68,1,438,Guinea,GUI
5260,68,1,439,Burkina Faso,BFO
5260,68,1,436,Niger,NIR
5260,68,1,437,Cote d'Ivoire,CDI
5260,68,1,434,Benin,BEN
5260,68,2,435,Mauritania,MAA
5260,68,1,432,Mali,MLI
5260,68,1,433,Senegal,SEN
5260,68,1,517,Rwanda,RWA
5260,68,1,516,Burundi,BUI
5260,68,1,620,Libya,LIB
5260,68,1,339,Albania,ALB
5260,68,1,338,Malta,MLT
5260,68,8,625,Sudan,SUD
5260,68,1,450,Liberia,LBR
5260,68,1,451,Sierra Leone,SIE
5260,68,1,452,Ghana,GHA
5260,68,1,570,Lesotho,LES
5260,68,1,331,San Marino,SNM
5260,68,1,60,St. Kitts and Nevis,SKN
5260,68,1,541,Mozambique,MZM
5260,68,2,850,Indonesia,INS
5260,68,1,970,Nauru,NAU
5260,68,1,540,Angola,ANG
5260,68,2,731,North Korea,PRK
5260,68,1,2,United States of America,USA
5260,68,2,652,Syria,SYR
5260,68,2,651,Egypt,EGY
5260,68,2,500,Uganda,UGA
5260,68,1,402,Cape Verde,CAP
5260,68,2,630,Iran,IRN
5260,68,1,510,Tanzania,TAZ
5260,68,2,750,India,IND
5260,68,1,560,South Africa,SAF
5260,68,1,700,Afghanistan,AFG
5260,68,1,461,Togo,TOG
5260,68,1,565,Namibia,NAM
5260,68,1,701,Turkmenistan,TKM
5260,68,1,987,"Micronesia, Federated States of",FSM
5260,68,1,91,Honduras,HON
5260,68,1,165,Uruguay,URU
5260,68,1,225,Switzerland,SWZ
5260,68,1,92,El Salvador,SAL
5260,68,1,223,Liechtenstein,LIE
5260,68,1,94,Costa Rica,COS
5260,68,1,221,Monaco,MNC
5260,68,1,220,France,FRN
5260,68,1,860,East Timor,ETM
5260,68,8,935,Vanuatu,VAN
5260,68,1,947,Tuvalu,TUV
5260,68,1,501,Kenya,KEN
5260,68,1,740,Japan,JPN
5260,68,1,150,Paraguay,PAR
5260,68,1,155,Chile,CHL
5260,68,2,600,Morocco,MOR
5260,68,1,551,Zambia,ZAM
5260,68,1,553,Malawi,MAW
5260,68,2,552,Zimbabwe,ZIM
5260,68,1,235,Portugal,POR
5260,68,1,230,Spain,SPN
5260,68,1,232,Andorra,AND
5260,68,1,990,Samoa,WSM
5260,68,2,950,Fiji,FIJ
5260,68,1,42,Dominican Republic,DOM
5260,68,2,40,Cuba,CUB
5260,68,8,41,Haiti,HAI
5260,68,1,325,Italy,ITA
5260,68,2,775,Myanmar,MYA
5260,68,1,200,United Kingdom,UKG
5260,68,2,145,Bolivia,BOL
5260,68,1,205,Ireland,IRE
5260,68,1,770,Pakistan,PAK
5260,68,1,140,Brazil,BRA
5260,68,1,475,Nigeria,NIG
5260,68,1,616,Tunisia,TUN
5260,68,1,615,Algeria,ALG
5260,68,1,70,Mexico,MEX
5260,68,1,484,Congo,CON
5260,68,8,483,Chad,CHA
5260,68,8,482,Central African Republic,CEN
5260,68,1,481,Gabon,GAB
5260,68,1,946,Kiribati,KIR
5260,68,1,732,South Korea,ROK
5260,68,1,835,Brunei Darussalam,BRU
5260,68,1,940,Solomon Islands,SOL
5260,68,1,355,Bulgaria,BUL
5260,68,1,471,Cameroon,CAO
5260,68,1,352,Cyprus,CYP
5260,68,1,350,Greece,GRC
5260,68,1,800,Thailand,THI
5260,68,1,572,Swaziland,SWA
5260,68,1,359,Moldova,MLD
5261,68,3,212,Luxembourg,LUX
5261,68,3,210,Netherlands,NTH
5261,68,3,211,Belgium,BEL
5261,68,1,983,Marshall Islands,MSI
5261,68,3,666,Israel,ISR
5261,68,1,760,Bhutan,BHU
5261,68,1,663,Jordan,JOR
5261,68,1,660,Lebanon,LEB
5261,68,1,130,Ecuador,ECU
5261,68,1,135,Peru,PER
5261,68,1,90,Guatemala,GUA
5261,68,1,571,Botswana,BOT
5261,68,1,490,Democratic Republic of the Congo,DRC
5261,68,1,93,Nicaragua,NIC
5261,68,8,626,South Sudan,SSD
5261,68,1,692,Bahrain,BAH
5261,68,1,690,Kuwait,KUW
5261,68,1,20,Canada,CAN
5261,68,1,694,Qatar,QAT
5261,68,1,160,Argentina,ARG
5261,68,1,698,Oman,OMA
5261,68,3,344,Croatia,CRO
5261,68,2,345,Serbia,YUG
5261,68,2,346,Bosnia and Herzegovina,BOS
5261,68,1,404,Guinea-Bissau,GNB
5261,68,1,403,Sao Tome and Principe,STP
5261,68,2,341,Montenegro,MNG
5261,68,2,343,Macedonia,MAC
5261,68,1,811,Cambodia,CAM
5261,68,1,812,Laos,LAO
5261,68,2,349,Slovenia,SLV
5261,68,1,816,Viet Nam,DRV
5261,68,1,678,Yemen,YEM
5261,68,1,522,Djibouti,DJI
5261,68,1,670,Saudi Arabia,SAU
5261,68,1,712,Mongolia,MON
5261,68,1,710,China,CHN
5261,68,3,260,Germany,GMY
5261,68,1,420,Gambia,GAM
5261,68,3,986,Palau,PAL
5261,68,1,58,Antigua & Barbuda,AAB
5261,68,1,55,Grenada,GRN
5261,68,8,54,Dominica,DMA
5261,68,1,57,St. Vincent and the Grenadines,SVG
5261,68,1,56,St. Lucia,SLU
5261,68,1,51,Jamaica,JAM
5261,68,1,53,Barbados,BAR
5261,68,1,52,Trinidad and Tobago,TRI
5261,68,8,411,Equatorial Guinea,EQG
5261,68,1,531,Eritrea,ERI
5261,68,1,530,Ethiopia (new),ETH
5261,68,1,371,Armenia,ARM
5261,68,1,370,Belarus,BLR
5261,68,1,373,Azerbaijan,AZE
5261,68,2,372,Georgia,GRG
5261,68,3,375,Finland,FIN
5261,68,1,820,Malaysia,MAL
5261,68,3,290,Poland,POL
5261,68,1,591,Seychelles,SEY
5261,68,1,590,Mauritius,MAS
5261,68,1,704,Uzbekistan,UZB
5261,68,1,705,Kazakhstan,KZK
5261,68,3,310,Hungary,HUN
5261,68,3,317,Slovakia,SLO
5261,68,3,316,Czech Republic,CZR
5261,68,1,702,Tajikistan,TAJ
5261,68,1,703,Kyrgyzstan,KYR
5261,68,1,115,Suriname,SUR
5261,68,3,390,Denmark,DEN
5261,68,1,110,Guyana,GUY
5261,68,3,395,Iceland,ICE
5261,68,1,771,Bangladesh,BNG
5261,68,1,80,Belize,BLZ
5261,68,1,830,Singapore,SIN
5261,68,1,790,Nepal,NEP
5261,68,1,520,Somalia,SOM
5261,68,3,368,Lithuania,LIT
5261,68,2,369,Ukraine,UKR
5261,68,3,366,Estonia,EST
5261,68,3,367,Latvia,LAT
5261,68,3,365,Russian Federation,RUS
5261,68,1,910,Papua New Guinea,PNG
5261,68,2,360,Romania,ROM
5261,68,1,580,Madagascar,MAG
5261,68,8,581,Comoros,COM
5261,68,1,305,Austria,AUS
5261,68,3,380,Sweden,SWD
5261,68,1,920,New Zealand,NEW
5261,68,2,385,Norway,NOR
5261,68,1,95,Panama,PAN
5261,68,1,696,United Arab Emirates,UAE
5261,68,1,100,Colombia,COL
5261,68,1,101,Venezuela,VEN
5261,68,3,900,Australia,AUL
5261,68,1,780,Sri Lanka,SRI
5261,68,1,781,Maldives,MAD
5261,68,1,840,Philippines,PHI
5261,68,1,31,Bahamas,BHM
5261,68,1,955,Tonga,TON
5261,68,2,640,Turkey,TUR
5261,68,1,645,Iraq,IRQ
5261,68,1,438,Guinea,GUI
5261,68,1,439,Burkina Faso,BFO
5261,68,1,436,Niger,NIR
5261,68,1,437,Cote d'Ivoire,CDI
5261,68,1,434,Benin,BEN
5261,68,1,435,Mauritania,MAA
5261,68,1,432,Mali,MLI
5261,68,1,433,Senegal,SEN
5261,68,1,517,Rwanda,RWA
5261,68,1,516,Burundi,BUI
5261,68,1,620,Libya,LIB
5261,68,3,339,Albania,ALB
5261,68,1,338,Malta,MLT
5261,68,1,625,Sudan,SUD
5261,68,1,450,Liberia,LBR
5261,68,1,451,Sierra Leone,SIE
5261,68,1,452,Ghana,GHA
5261,68,1,570,Lesotho,LES
5261,68,1,331,San Marino,SNM
5261,68,1,60,St. Kitts and Nevis,SKN
5261,68,1,541,Mozambique,MZM
5261,68,1,850,Indonesia,INS
5261,68,1,970,Nauru,NAU
5261,68,1,540,Angola,ANG
5261,68,1,731,North Korea,PRK
5261,68,3,2,United States of America,USA
5261,68,1,652,Syria,SYR
5261,68,1,651,Egypt,EGY
5261,68,1,500,Uganda,UGA
5261,68,3,402,Cape Verde,CAP
5261,68,1,630,Iran,IRN
5261,68,1,510,Tanzania,TAZ
5261,68,1,750,India,IND
5261,68,1,560,South Africa,SAF
5261,68,1,700,Afghanistan,AFG
5261,68,2,461,Togo,TOG
5261,68,1,565,Namibia,NAM
5261,68,1,701,Turkmenistan,TKM
5261,68,3,987,"Micronesia, Federated States of",FSM
5261,68,1,91,Honduras,HON
5261,68,1,165,Uruguay,URU
5261,68,1,225,Switzerland,SWZ
5261,68,1,92,El Salvador,SAL
5261,68,1,223,Liechtenstein,LIE
5261,68,1,94,Costa Rica,COS
5261,68,3,221,Monaco,MNC
5261,68,3,220,France,FRN
5261,68,1,860,East Timor,ETM
5261,68,8,935,Vanuatu,VAN
5261,68,1,947,Tuvalu,TUV
5261,68,1,501,Kenya,KEN
5261,68,2,740,Japan,JPN
5261,68,1,150,Paraguay,PAR
5261,68,1,155,Chile,CHL
5261,68,1,600,Morocco,MOR
5261,68,1,551,Zambia,ZAM
5261,68,1,553,Malawi,MAW
5261,68,1,552,Zimbabwe,ZIM
5261,68,2,235,Portugal,POR
5261,68,2,230,Spain,SPN
5261,68,2,232,Andorra,AND
5261,68,1,990,Samoa,WSM
5261,68,1,950,Fiji,FIJ
5261,68,1,42,Dominican Republic,DOM
5261,68,1,40,Cuba,CUB
5261,68,8,41,Haiti,HAI
5261,68,3,325,Italy,ITA
5261,68,1,775,Myanmar,MYA
5261,68,3,200,United Kingdom,UKG
5261,68,1,145,Bolivia,BOL
5261,68,1,205,Ireland,IRE
5261,68,1,770,Pakistan,PAK
5261,68,1,140,Brazil,BRA
5261,68,1,475,Nigeria,NIG
5261,68,1,616,Tunisia,TUN
5261,68,1,615,Algeria,ALG
5261,68,1,70,Mexico,MEX
5261,68,1,484,Congo,CON
5261,68,8,483,Chad,CHA
5261,68,8,482,Central African Republic,CEN
5261,68,1,481,Gabon,GAB
5261,68,1,946,Kiribati,KIR
5261,68,2,732,South Korea,ROK
5261,68,1,835,Brunei Darussalam,BRU
5261,68,1,940,Solomon Islands,SOL
5261,68,2,355,Bulgaria,BUL
5261,68,1,471,Cameroon,CAO
5261,68,2,352,Cyprus,CYP
5261,68,2,350,Greece,GRC
5261,68,1,800,Thailand,THI
5261,68,1,572,Swaziland,SWA
5261,68,2,359,Moldova,MLD
5262,68,3,212,Luxembourg,LUX
5262,68,3,210,Netherlands,NTH
5262,68,3,211,Belgium,BEL
5262,68,1,983,Marshall Islands,MSI
5262,68,3,666,Israel,ISR
5262,68,1,760,Bhutan,BHU
5262,68,1,663,Jordan,JOR
5262,68,1,660,Lebanon,LEB
5262,68,1,130,Ecuador,ECU
5262,68,1,135,Peru,PER
5262,68,1,90,Guatemala,GUA
5262,68,1,571,Botswana,BOT
5262,68,1,490,Democratic Republic of the Congo,DRC
5262,68,1,93,Nicaragua,NIC
5262,68,8,626,South Sudan,SSD
5262,68,1,692,Bahrain,BAH
5262,68,1,690,Kuwait,KUW
5262,68,1,20,Canada,CAN
5262,68,1,694,Qatar,QAT
5262,68,1,160,Argentina,ARG
5262,68,1,698,Oman,OMA
5262,68,3,344,Croatia,CRO
5262,68,3,345,Serbia,YUG
5262,68,3,346,Bosnia and Herzegovina,BOS
5262,68,1,404,Guinea-Bissau,GNB
5262,68,1,403,Sao Tome and Principe,STP
5262,68,3,341,Montenegro,MNG
5262,68,3,343,Macedonia,MAC
5262,68,1,811,Cambodia,CAM
5262,68,1,812,Laos,LAO
5262,68,3,349,Slovenia,SLV
5262,68,1,816,Viet Nam,DRV
5262,68,1,678,Yemen,YEM
5262,68,1,522,Djibouti,DJI
5262,68,1,670,Saudi Arabia,SAU
5262,68,1,712,Mongolia,MON
5262,68,2,710,China,CHN
5262,68,3,260,Germany,GMY
5262,68,1,420,Gambia,GAM
5262,68,3,986,Palau,PAL
5262,68,1,58,Antigua & Barbuda,AAB
5262,68,1,55,Grenada,GRN
5262,68,8,54,Dominica,DMA
5262,68,1,57,St. Vincent and the Grenadines,SVG
5262,68,1,56,St. Lucia,SLU
5262,68,1,51,Jamaica,JAM
5262,68,1,53,Barbados,BAR
5262,68,1,52,Trinidad and Tobago,TRI
5262,68,8,411,Equatorial Guinea,EQG
5262,68,1,531,Eritrea,ERI
5262,68,1,530,Ethiopia (new),ETH
5262,68,2,371,Armenia,ARM
5262,68,1,370,Belarus,BLR
5262,68,1,373,Azerbaijan,AZE
5262,68,3,372,Georgia,GRG
5262,68,3,375,Finland,FIN
5262,68,1,820,Malaysia,MAL
5262,68,3,290,Poland,POL
5262,68,1,591,Seychelles,SEY
5262,68,1,590,Mauritius,MAS
5262,68,1,704,Uzbekistan,UZB
5262,68,1,705,Kazakhstan,KZK
5262,68,3,310,Hungary,HUN
5262,68,3,317,Slovakia,SLO
5262,68,3,316,Czech Republic,CZR
5262,68,1,702,Tajikistan,TAJ
5262,68,1,703,Kyrgyzstan,KYR
5262,68,1,115,Suriname,SUR
5262,68,3,390,Denmark,DEN
5262,68,1,110,Guyana,GUY
5262,68,3,395,Iceland,ICE
5262,68,1,771,Bangladesh,BNG
5262,68,1,80,Belize,BLZ
5262,68,1,830,Singapore,SIN
5262,68,1,790,Nepal,NEP
5262,68,1,520,Somalia,SOM
5262,68,3,368,Lithuania,LIT
5262,68,1,369,Ukraine,UKR
5262,68,3,366,Estonia,EST
5262,68,3,367,Latvia,LAT
5262,68,3,365,Russian Federation,RUS
5262,68,1,910,Papua New Guinea,PNG
5262,68,3,360,Romania,ROM
5262,68,1,580,Madagascar,MAG
5262,68,8,581,Comoros,COM
5262,68,3,305,Austria,AUS
5262,68,3,380,Sweden,SWD
5262,68,3,920,New Zealand,NEW
5262,68,3,385,Norway,NOR
5262,68,3,95,Panama,PAN
5262,68,1,696,United Arab Emirates,UAE
5262,68,1,100,Colombia,COL
5262,68,1,101,Venezuela,VEN
5262,68,3,900,Australia,AUL
5262,68,1,780,Sri Lanka,SRI
5262,68,1,781,Maldives,MAD
5262,68,1,840,Philippines,PHI
5262,68,1,31,Bahamas,BHM
5262,68,8,955,Tonga,TON
5262,68,8,640,Turkey,TUR
5262,68,1,645,Iraq,IRQ
5262,68,1,438,Guinea,GUI
5262,68,1,439,Burkina Faso,BFO
5262,68,1,436,Niger,NIR
5262,68,1,437,Cote d'Ivoire,CDI
5262,68,1,434,Benin,BEN
5262,68,1,435,Mauritania,MAA
5262,68,1,432,Mali,MLI
5262,68,1,433,Senegal,SEN
5262,68,1,517,Rwanda,RWA
5262,68,8,516,Burundi,BUI
5262,68,1,620,Libya,LIB
5262,68,3,339,Albania,ALB
5262,68,3,338,Malta,MLT
5262,68,1,625,Sudan,SUD
5262,68,1,450,Liberia,LBR
5262,68,1,451,Sierra Leone,SIE
5262,68,1,452,Ghana,GHA
5262,68,1,570,Lesotho,LES
5262,68,3,331,San Marino,SNM
5262,68,1,60,St. Kitts and Nevis,SKN
5262,68,1,541,Mozambique,MZM
5262,68,1,850,Indonesia,INS
5262,68,2,970,Nauru,NAU
5262,68,1,540,Angola,ANG
5262,68,1,731,North Korea,PRK
5262,68,3,2,United States of America,USA
5262,68,1,652,Syria,SYR
5262,68,1,651,Egypt,EGY
5262,68,1,500,Uganda,UGA
5262,68,3,402,Cape Verde,CAP
5262,68,1,630,Iran,IRN
5262,68,1,510,Tanzania,TAZ
5262,68,2,750,India,IND
5262,68,1,560,South Africa,SAF
5262,68,1,700,Afghanistan,AFG
5262,68,2,461,Togo,TOG
5262,68,1,565,Namibia,NAM
5262,68,1,701,Turkmenistan,TKM
5262,68,3,987,"Micronesia, Federated States of",FSM
5262,68,1,91,Honduras,HON
5262,68,1,165,Uruguay,URU
5262,68,3,225,Switzerland,SWZ
5262,68,1,92,El Salvador,SAL
5262,68,3,223,Liechtenstein,LIE
5262,68,1,94,Costa Rica,COS
5262,68,3,221,Monaco,MNC
5262,68,3,220,France,FRN
5262,68,1,860,East Timor,ETM
5262,68,8,935,Vanuatu,VAN
5262,68,1,947,Tuvalu,TUV
5262,68,1,501,Kenya,KEN
5262,68,3,740,Japan,JPN
5262,68,1,150,Paraguay,PAR
5262,68,1,155,Chile,CHL
5262,68,2,600,Morocco,MOR
5262,68,1,551,Zambia,ZAM
5262,68,2,553,Malawi,MAW
5262,68,1,552,Zimbabwe,ZIM
5262,68,3,235,Portugal,POR
5262,68,3,230,Spain,SPN
5262,68,3,232,Andorra,AND
